decade,year,title,term,category,line_text,first_tech_position,first_tech_category
1970,1979,being there,television,communication,"The Old Man gave me nice television sets, this one has remote control.  He has one just like it.",0.2604166666666667,communication
1970,1979,being there,television,communication,"No, Thomas. But I have seen the Army on television.",0.7843137254901961,communication
1970,1979,being there,television,communication,"You look much taller on television, Mr. President.",0.48,communication
1970,1979,being there,data,computational,"I'd like to hear that data, Kaufman.",0.6111111111111112,computational
1970,1979,being there,data,computational,"Well, we do have data from Honeycutt's sources, Chief - but it isn't pertinent.",0.21518987341772153,computational
1970,1979,being there,data,computational,"He's an advisor and close personal friend of Rand's! For Christ sakes, they have volumes of data on Benjamin!",0.8440366972477065,computational
1970,1979,being there,television,communication,"... Gentlemen, I quoted this man on national television today he is obviously a financial sophisticate of some reknown.",0.37815126050420167,communication
1990,1999,being john malkovich,phone,communication,Sounds good. Oblique but intriguing. Phone it in.,0.7551020408163265,communication
1990,1999,being john malkovich,phone,communication,"Floris, get Guinness on the phone.",0.8235294117647058,communication
1990,1999,being john malkovich,radio,communication,"They love me, darling! ""Craig Schwartz is fantastic!""  The New York Times. ""If only Craig Schwartz had always been inside Malkovich!""  Women's Wear Daily. ""Craig Schwartz - The world's greatest puppeteer!""  Paul Wunder, WBAI Radio.",0.974025974025974,communication
1990,1998,the big lebowski,phone,communication,"Here's the money, and the phone. Please, Dude, follow whatever instructions they give.",0.3023255813953488,communication
1990,1998,the big lebowski,phone,communication,They called about eighty minutes ago.  They want you to take the money and drive north on the 4 5.  They'll call you on the portable phone with instructions in about forty minutes. One person only or I'd go with you. They were very clear on that: one person only.  What happened to your jaw?,0.4570446735395189,communication
1990,1998,the big lebowski,phone,communication,"Your phone's ringing, Dude.",0.18518518518518517,communication
1990,1998,the big lebowski,phone,communication,I understand.  That's why I picked up the phone.,0.875,communication
1990,1998,the big lebowski,phone,communication,"Erev shabbas.  I can't drive.  I'm not even supposed to pick up the phone, unless it's an emergency.",0.68,communication
1990,1998,the big lebowski,phone,communication,"Walter, if you're there, pick up the fucking phone.  Pick it up, Walter, this is an emergency.  I'm not--",0.42857142857142855,communication
1990,1998,the big lebowski,phone,communication,"You told Brandt on the phone, he told me.  So where do I fit in?",0.359375,communication
2000,2002,blade ii,radio,communication,We'll split into three units.  First team that makes contact wins the prize. Try to maintain radio silence from here on out.,0.75,communication
1990,1998,blade,tv,communication,"You've been watching too much TV. They've got their claws sunk into everything -- finance, real estate, politics. Probably own half of Downtown.",0.20833333333333334,communication
1990,1998,blade,radio,communication,We keep in radio contact.,0.44,communication
1980,1984,blood simple.,phone,communication,On the phone. Was it for you?,0.2413793103448276,communication
1980,1984,blood simple.,tv,communication,"And how many room got TV, Dusty?",0.6875,communication
1980,1984,blood simple.,tv,communication,"See, Wednesday's the special on RC Cola. I don't know if I explained about the TV option. If there's a TV in the room, you got to pay the option.",0.5448275862068965,communication
1980,1984,blood simple.,tv,communication,"I reckon I can hear him. TV option, that's a dollar twenty, makes nine eighty-six plus tax.",0.27472527472527475,communication
1980,1984,blood simple.,tv,communication,"I reckon I can hear him...  ...Room rate's eight sixty-six a day plus sales tax, plus extra for the TV option.",0.9090909090909091,communication
1990,1997,bloodmoon,radio,communication,Yes it's me!!! Frank is on his way up to Dorothy's apartment.  Oh no. Frank has a radio and is hearing everything we say!!  Detective Williams. hurry. I'm in the apartment. hurry. I'm hiding in the back bedroom.,0.3886255924170616,communication
1990,1997,bloodmoon,phone,communication,The phone. What did you hear on the phone . Tell me. Word for word.,0.05970149253731343,communication
1990,1997,bloodmoon,phone,communication,". I saw you come in, talk on the phone. get undressed.",0.6111111111111112,communication
1990,1993,body of evidence,phone,communication,I would have missed it -- but the phone rang and I let it play while I talked.  It looks like blank tape -- but it isn't.  It's been erased without any input signal coming in.,0.19428571428571428,communication
1990,1993,body of evidence,signal,communication,I would have missed it -- but the phone rang and I let it play while I talked.  It looks like blank tape -- but it isn't.  It's been erased without any input signal coming in.,0.19428571428571428,communication
1990,1993,body of evidence,machine,computational,"Your Honor, this is a tape from Miss Lawson's answering machine.  I would like to play it now.",0.5957446808510638,computational
1990,1993,body of evidence,phone,communication,I know what day it is!  Get off the phone.,0.8571428571428571,communication
1990,1993,body of evidence,phone,communication,Michael -- get off the phone.,0.7931034482758621,communication
2000,2001,bones,phone,communication,Must be my clothes line.  No?  How bout my phone line?,0.7962962962962963,communication
2000,2001,bones,radio,communication,Are they on the radio?,0.7272727272727273,communication
2000,2001,bones,network,computational,"Just what army do you think the Colonel was in?  Everybody knows the whole chicken distribution network is owned by the Klan.  ""Special recipe"".  I'm telling you.  There's something in the batter. Say it makes a black man sterile.",0.41739130434782606,computational
2000,2001,bones,radio,communication,"Look, you guys want to play college radio, high school reunions, and some fool's club once a week for the rest of your lives, that's cool.  But I think we can do better.",0.21301775147928995,communication
1990,1996,bound,phone,communication,"Tell them I'm at St. Mary's off the Kennedy, in the waiting room, but stay on the phone until I come out.",0.780952380952381,communication
1990,1996,bound,phone,communication,We make a deal or I come out and hand this phone to Mickey.,0.7288135593220338,communication
1990,1996,bound,phone,communication,Leave your phone on the hook.,0.3793103448275862,communication
1990,1996,bound,phone,communication,"Oh Christ, the phone ...  That was a fucking stupid thing to do, wasn't it?",0.2,communication
1990,1996,bound,phone,communication,"I started thinking maybe it's about the money so I call you, but all I get is the busy signal.  I figure the phone is off the hook, that's why I come rushing over here.",0.6488095238095238,communication
1990,1996,bound,signal,communication,"I started thinking maybe it's about the money so I call you, but all I get is the busy signal.  I figure the phone is off the hook, that's why I come rushing over here.",0.6488095238095238,communication
1990,1996,bound,tv,communication,Now why don't you go watch some TV or something?,0.6666666666666666,communication
2000,2002,the bourne identity,tv,communication,"We're in the shitter, man!  Pick your poison.  Maybe he's in there to finish the job.  Maybe he's working for Wombosi.  Maybe they want to go on TV together.  Every possibility sucks -- we've got to move!",0.7107843137254902,communication
2000,2002,the bourne identity,phone,communication,Do you -- his brother -- do you have a phone number?,0.75,communication
2000,2002,the bourne identity,phone,communication,Let's go --  We got to get away from this phone.,0.875,communication
2000,2002,the bourne identity,phone,communication,You stayed there five times in the past six months.  But I didn't have time -- I could only get the bill from the last stay -- you were there for two days.  Some room service -- there's half a dozen phone calls here so that's someth--,0.8504273504273504,communication
2000,2002,the bourne identity,radio,communication,"Look, go ahead...put the radio on...",0.6944444444444444,communication
1980,1985,brazil,telephone,communication,"You telephone, sir.",0.21052631578947367,communication
1980,1985,brazil,phone,communication,Make yourself at home. Don't answer the phone or open he door to anyone. I won't be long.,0.449438202247191,communication
1980,1985,brazil,computer,computational,"I've tried that! Population Census have got him down as dormanted, the Central Collective Storehouse computer has got him down as deleted, and the Information Retrieval have got him down as inoperative ... Security has him down as excised., Admin have him down as completed",0.36996336996337,computational
1980,1985,brazil,machine,computational,"It's not the machine. There's a mismatch on the personnel code numbers... Ah there we go! That's a B58/732 when it should be a T47/215 ... Tuttle ... he should have £31.06, debited against his account for electrical procedures, not Buttle.",0.05439330543933055,computational
1980,1985,brazil,machine,computational,"Perhaps the machine's on the blink! It keeps picking up old films. That can't he right, can it?",0.12631578947368421,computational
1980,1985,brazil,computer,computational,"Lime, I need to use your computer",0.7575757575757576,computational
1980,1985,brazil,computer,computational,Ah.  Would you mind if I borrowed your computer console?,0.6964285714285714,computational
1980,1985,brazil,phone,communication,Put the phone down and your hands up.,0.21621621621621623,communication
1990,1999,bringing out the dead,phone,communication,"What am I going to to do with this guy?  Pierce, I was just on the phone with Borough Command. Out of twelve shifts this month, you've been late for nine, sick four and that includes the shift where you came late and went home early.",0.2875536480686695,communication
1990,1999,bringing out the dead,radio,communication,"She said to me, I love the way you talk on the radio.",0.8867924528301887,communication
1990,1999,bringing out the dead,radio,communication,"Twelve Young, answer the radio. I have a call for you.",0.46296296296296297,communication
1990,1999,bringing out the dead,tv,communication,"We can still go back. I'll walk you home. You sleep a couple of hours, watch some TV, take a bath.",0.8367346938775511,communication
1990,1999,bringing out the dead,phone,communication,"I hate pronouncing people dead over the phone.  Better, huh? They're fixed and dilated. He's plant food.",0.38461538461538464,communication
1990,1999,bringing out the dead,screen,computational,"C'mon, look at your screen. Give up some blood!",0.425531914893617,computational
1990,1999,bringing out the dead,radio,communication,You know what. The radio.,0.76,communication
1990,1999,bringing out the dead,radio,communication,Four times this week I've had him. Aren't there any other units out there?  Don't answer the radio. They'll give it to someone else.,0.7045454545454546,communication
1990,1999,bringing out the dead,radio,communication,Answer the radio Zebra. You know it's that time.,0.22916666666666666,communication
1980,1987,broadcast news,network,computational,This story they won't cover.  And if the network doesn't cover it -- it must not be important so why worry.,0.38317757009345793,computational
1980,1987,broadcast news,network,computational,"Great.  Network news, Washington... I love it.  What do you do when your real life exceeds your dreams?",0.07766990291262135,computational
1980,1987,broadcast news,phone,communication,There were complaining phone calls because you were sweating?,0.3770491803278688,communication
1980,1987,broadcast news,network,computational,Can you believe it?  I just risked my life for a network that tests my face with focus groups.,0.5212765957446809,computational
1980,1987,broadcast news,network,computational,You want to start going over who they could have gotten?  They can't take on people like this for network news.  For God's sake.  What's going on?,0.6712328767123288,computational
1980,1987,broadcast news,tv,communication,"Hi.  Turn on your TV... <u>Good Morning America</u>, the <u>Morning News</u> and <u>Today</u> are all about to talk to Arnold Schwarzenegger and I think he's live on at least two of them.",0.0962566844919786,communication
1980,1987,broadcast news,network,computational,Do you know you're the second woman in network news history to produce?,0.5492957746478874,computational
1980,1987,broadcast news,radio,communication,"I've been doing some morning show stuff, but mostly radio -- that doesn't bother me.  I'm in no rush for anything.  It's just the snotty attitude, even if I have it coming, it's still...",0.27956989247311825,communication
1980,1987,broadcast news,network,computational,Those audition tapes I sent out... I've been hired by your network for the Washington bureau.  So I'll probably see you at work.  Sorry.,0.4338235294117647,computational
1950,1959,a bucket of blood,phone,communication,I tried to contact you by phone but I couldn't...,0.5306122448979592,communication
1950,1959,a bucket of blood,machine,computational,"I know that - I know that! I also believe in burning the creative candle, you understand, down to the end - to be uncreative you might as well be dead...a walking machine, toiling in a factory!",0.844559585492228,computational
1990,1992,buffy the vampire slayer,network,computational,My mom doesn't go anywhere.  She even does the shopping network. I'm gonna die a virgin.,0.6363636363636364,computational
1990,1992,buffy the vampire slayer,machine,computational,You broke up with my machine?,0.7241379310344828,computational
1980,1988,bull durham,machine,computational,"You will.  Look, Nuke--these Big League hitters are gonna light you up like a pin ball machine for awhile-- don't worry about it.  Be cocky and arrogant even when you're getting beat.  That's the secret.  You gotta play this game with fear and arrogance.",0.3425196850393701,computational
1980,1988,bull durham,radio,communication,"League record.  And he hit the Radio Announcer, a Sportswriter, and the Bull Mascot twice--also league records--  Joe, the guy's got some serious shit.",0.2052980132450331,communication
1990,1995,casino,phone,communication,You understand? Put her on the fuckin' phone.,0.8666666666666667,communication
1990,1995,casino,phone,communication,...Rothstein. I want to talk to Ginger. Put her on the phone.,0.9016393442622951,communication
1990,1995,casino,tv,communication,"Yeah, I did want to go on TV. That way I have a forum. I can fight back. I'm known. People see me. They know they can't fuck around with me like they could if I was an unknown. That's right.",0.1368421052631579,communication
1990,1995,casino,television,communication,Your fuckin' ass! You could have had the food and beverage job without goin' on television!  You wanted to go on TV.,0.6896551724137931,communication
1990,1995,casino,tv,communication,Your fuckin' ass! You could have had the food and beverage job without goin' on television!  You wanted to go on TV.,0.6896551724137931,communication
1990,1995,casino,tv,communication,I'm only on TV because I gotta be able to hang around the casino. You understand that. You know that. Come on.,0.10909090909090909,communication
1990,1995,casino,tv,communication,I'm what counts out here! Not your fuckin' country clubs or your fuckin' TV shows! And what the fuck are you doin' on TV anyhow?!,0.5658914728682171,communication
1990,1995,casino,television,communication,Every time you're on television I get mentioned. That looks bad. That looks bad.,0.2625,communication
1990,1995,casino,signal,communication,"It was so obvious. I mean, all of Nicky's half-assed mechanics, they were real signal happy.",0.8586956521739131,communication
1990,1995,casino,phone,communication,"You see, if a phone's tapped, the Feds can only listen in...",0.23333333333333334,communication
1990,1995,casino,machine,computational,"The probability on one-four-reel machine is a million and a half to one. On three machines in a row, it's in the billions.  It cannot happen... would not happen, you fuckin' momo! What's the matter with you!  Didn't you see you were bein' set up on the second win?",0.125,computational
1990,1995,casino,phone,communication,"Yeah, least you could do is return my phone calls, though.",0.6551724137931034,communication
1990,1995,casino,phone,communication,"You just relax, and call me back here in exactly an hour, on this phone, and I'll see what I can do.",0.66,communication
1990,1995,casino,phone,communication,He's sittin' by the phone -,0.7407407407407407,communication
1990,1995,casino,phone,communication,"That's - Yeah, he's sitting by the phone like a dumb-bell, just waiting for you to call him back. That's what he's -",0.3017241379310345,communication
1990,1995,casino,phone,communication,"Ginger... It means he's sitting by the phone like a dumb-bell, waiting for me to call him back. Now, I -",0.375,communication
1990,1995,casino,phone,communication,He was just on the phone.,0.76,communication
2000,2004,catwoman,computer,computational,I'm not going to worry about it. We are quite beyond the computer disc. Everything will be over within the next hour or so.,0.4634146341463415,computational
2000,2004,catwoman,phone,communication,I still have to call my agent--my techno-single just made the hot 100...what's with the phone?,0.9361702127659575,communication
2000,2004,catwoman,computer,computational,"""Save the City?"" I don't want to save the city, I want to move!  Listen, I'm sure the computer disc is pretty fascinating and I can't thank you enough for the little weird gold thingie, but..",0.450261780104712,computational
2000,2004,catwoman,computer,computational,"Oh no, not a computer disc. A computer disc?  Oh man, come on, what do I look like?  I'm not a crime- fighter, I'm not a detective, what, I'm supposed to find some ""clues"" on this disc. I can't...",0.0663265306122449,computational
2000,2004,catwoman,computer,computational,"Okay. Let's get serious. Of course I know the Cult of Good is not good. Ever since I saw what they did in Atlanta, it has been my mission to expose them. I've followed them to Oasisburg and soon will have enough hard evidence to bring them to real justice. That computer disc could be the final piece to the puzzle. This isn't just a story, Selina--another damn Pulitzer--this is my life.",0.6752577319587629,computational
2000,2004,catwoman,phone,communication,"I was doing my job. At the risk of sounding egotistical, I didn't become the best reporter in the world sitting by the phone. I was chasing tail all night--I was not spying, intentionally, on your hot and heavy date with ""Brock Leviathan, architect.""  I can't believe he ordered white wine.  You do know white wine is not real wine...",0.3562874251497006,communication
2000,2004,catwoman,signal,communication,I'm having a hard time picking up your signal this morning--What did you say?,0.5064935064935064,communication
2000,2004,catwoman,computer,computational,I never thanked you..the arrow..the motorcycle..the computer disc..You're so different from what I..and so the same.,0.4482758620689655,computational
2000,2004,catwoman,internet,computational,We met on the Internet. The Captain put out a cryptic message calling for a new order of crimefighters. We don't even know each other's true identities...,0.09090909090909091,computational
2000,2004,cellular,phone,communication,I know he's there!  He doesn't even have the balls to pick up the phone!,0.9166666666666666,communication
2000,2004,cellular,phone,communication,I'm not finished.  Under other circumstances I'd gladly go out of my way.  I don't understand why you just don't phone some other person.,0.8248175182481752,communication
2000,2004,cellular,phone,communication,I know where it is.  Give me that phone back.,0.7555555555555555,communication
2000,2004,cellular,phone,communication,"Me, he won't stay on the phone with for five fucking minutes without bitching.",0.32051282051282054,communication
2000,2004,cellular,phone,communication,Who's on the phone?,0.6842105263157895,communication
2000,2004,cellular,phone,communication,That's a skill you acquire when you do fantasy phone sex for a living. I must've had thirty regulars salivating at 4.99 per minute.,0.35877862595419846,communication
2000,2004,cellular,phone,communication,Let me talk to him.  Hold the phone to my ear -- but don't nudge me.,0.4411764705882353,communication
2000,2004,cellular,phone,communication,Hand me the phone.,0.6666666666666666,communication
2000,2004,cellular,phone,communication,Somehow I got along better with you on the phone.  It's all there isn't it?,0.5733333333333334,communication
2000,2004,cellular,phone,communication,Did you jiggle the phone?,0.76,communication
2000,2004,cellular,phone,communication,I'm not looking to get myself killed.  I just hope the battery on this phone holds out.,0.8160919540229885,communication
2000,2004,cellular,phone,communication,She would if she heard my voice on the phone.,0.8666666666666667,communication
2000,2004,cellular,phone,communication,I hear them coming upstairs.  I won't be able to talk for awhile. I have to lay the phone down and pretend to be asleep.  So don't talk.  Don't say a word or they'll hear it.,0.4827586206896552,communication
2000,2004,cellular,phone,communication,Well isn't there a number on the goddam phone?,0.8695652173913043,communication
2000,2004,cellular,phone,communication,Sure.  And they left you upstairs to make phone calls?,0.7777777777777778,communication
2000,2004,cellular,phone,communication,Who smashed the phone?,0.7272727272727273,communication
2000,2004,cellular,phone,communication,They smashed the phone.  I've been clicking the loose wires together hoping it'd make a connection.,0.1717171717171717,communication
2000,2004,cellular,phone,communication,Next I want to see Rachel.  Put her on the phone before she gets out so her mother can tell her exactly what to do.  Keep her calm.  Tell her you're fine and that she can join you in this car.,0.22395833333333334,communication
2000,2004,cellular,phone,communication,Got a phone in that van?,0.25,communication
2000,2004,cellular,phone,communication,Don't underestimate me.  I've got original ideas of my own.  Warhol got famous doing a soup can.  What would you think of a cellular phone done in acrylics?,0.8525641025641025,communication
2000,2004,cellular,phone,communication,You've got a <u>phone</u>?,0.6153846153846154,communication
1960,1963,charade,phone,communication,The phone's ringing --,0.18181818181818182,communication
2000,2000,cherry falls,phone,communication,Can I come in? I'll need to use the phone.,0.8571428571428571,communication
2000,2000,cherry falls,phone,communication,Nothing. I just picked up the phone to say goodbye to you. You didn't say goodbye.,0.36585365853658536,communication
2000,2000,cherry falls,phone,communication,The phone just went dead. I called the police and ran right over as fast as I could.,0.047619047619047616,communication
2000,2000,cherry falls,machine,computational,Hey! That was a 3k machine.,0.7037037037037037,computational
1990,1999,chill factor,phone,communication,"You  snatch that  phone  from me one more time, I'm--",0.33962264150943394,communication
1990,1999,chill factor,phone,communication,Suppose you're gonna shoot me because you can't get service on my cell phone.,0.922077922077922,communication
1990,1999,chill factor,phone,communication,"Bullshit.  Put the phone down, Mason.",0.5135135135135135,communication
1990,1999,chill factor,computer,computational,Sweeney tells me you don't have computer confirmation?,0.5925925925925926,computational
1990,1999,chill factor,screen,computational,"And I'm warning you, Leo.  Don't test me. Get your men and your machines off my radar screen in five, or three million people will die.",0.6370370370370371,computational
1990,1999,chill factor,radio,communication,Radio the bikes.,0.0,communication
1990,1999,chill factor,radio,communication,"Dennis, radio the bikes.  I wanna know if so much as a squirrel...",0.12121212121212122,communication
1990,1999,chill factor,data,computational,"I don't know.  Um, he's working, but there's a lot of data. Maybe...another hour?",0.6666666666666666,computational
1990,1999,chill factor,phone,communication,...on the other end of this phone.,0.8235294117647058,communication
1990,1999,chill factor,phone,communication,...-damn phone.,0.6,communication
1970,1974,chinatown,machine,computational,You were following him night and day. You saw who killed him. You even took pictures of it. It was Evelyn Mulwray. She's been paying you off like a slot machine ever since her husband died.,0.8095238095238095,computational
1970,1974,chinatown,phone,communication,All she needed for that was the phone book!,0.7441860465116279,communication
1970,1974,chinatown,phone,communication,"Look, Jake. She gave us Mulwray's real phone number and address.",0.609375,communication
1980,1988,nuovo cinema paradiso,television,communication,"Just so, Alfredo. There isn't any. And if you buy a television set, you can watch it at home, without any fuss...",0.46017699115044247,communication
1980,1988,nuovo cinema paradiso,television,communication,"Toto, are you pulling my leg or something? How is it possible to see this television without film?",0.7551020408163265,communication
1980,1988,nuovo cinema paradiso,television,communication,"Six years ago this May. No one came any more. You ""know better than me, Mr. Di Vita, the crisis, television, videos. By now the movie business is only a dream. The city's bought it now to make a new parking lot. Next Saturday they're tearing it down...A pity!...",0.3702290076335878,communication
1940,1941,citizen kane,telephone,communication,"I've just made a shocking discovery. The ""Enquirer"" is without a telephone. Have two installed at once!",0.6310679611650486,communication
1940,1941,citizen kane,phone,communication,Susie?  I called her myself the day after he died.  I thought maybe somebody ought to...  She couldn't even come to the 'phone.,0.952755905511811,communication
1940,1941,citizen kane,screen,computational,All we saw on that screen was a big American -,0.41304347826086957,computational
1990,1994,clerks.,phone,communication,So... what? So we should just make pretend over the phone that we're dating?,0.6842105263157895,communication
1990,1994,clerks.,phone,communication,Can you come next door? I gotta make a phone call.,0.78,communication
1990,1994,clerks.,phone,communication,Who was on your phone this morning at about two-thirty? I was trying to call for a half an hour.,0.16666666666666666,communication
1990,1994,clerks.,tv,communication,It's not like it's a demanding job. I'd like to get paid to sit on my ass and watch TV. The other day I walked in there and that sonofabitch was sleeping.,0.5454545454545454,communication
1990,1994,clerks.,phone,communication,You've been talking to her on the phone for weeks!,0.68,communication
1990,1993,cliffhanger,radio,communication,Where's the radio?,0.6666666666666666,communication
1990,1993,cliffhanger,device,computational,"Suits, underwear, 100 million dollars...the usual stuff. Travers was smart enough to bring along a tracking device.  Step into my office.",0.7883211678832117,computational
1990,1993,cliffhanger,radio,communication,I can't.  The radio's at the bottom of the shaft.  But Frank'll be looking for me soon. When he gets here I'll contact everybody from the chopper.,0.0958904109589041,communication
1990,1993,cliffhanger,radio,communication,"Before it crashed, they dumped three cases filled with millions. They're using Hal for a bird dog. Once they find the money, Hal's dead.  So get on your radio, contact Frank, have him pick you up, then contact the state police, the park police and anything else wearing a badge and tell them to get up here!  Do it Jessie.",0.4751552795031056,communication
1990,1993,cliffhanger,radio,communication,Get off the radio!,0.6666666666666666,communication
1990,1993,cliffhanger,radio,communication,"This is insane.  The hell with the money.  You radio in for that chopper, understand!",0.5529411764705883,communication
1970,1971,a clockwork orange,tv,communication,"There was some sophistos from the TV studios around the corner, laughing an govoreeting. The Devotchka was smecking away, and not caring about the wicked world one bit. Then the disc on the stereo twanged off and out, and in the short silence before the next one came on, she suddenly came with a burst of singing, and it was like for a moment, O my brothers, some great bird had flown into the milkbar and I felt all the malenky little hairs on my plott standing endwise, athe shivers crawling up like slow malenky lizards and then down again. Because I knew what she sang. It was a bit from the glorious 9th, by Ludwig van. Dim makes a lip-trump followed by a dog howl, followed by two fingers pronging twice in the air, followed by a clowny guffaw. Alex brings his stick down smartly on Dim's legs.",0.04244694132334582,communication
1970,1971,a clockwork orange,machine,computational,"Hello Lucy, had a busy night? Puts money in machine.",0.8461538461538461,computational
1970,1971,a clockwork orange,telephone,communication,I'm frightfully sorry. There is a telephone in the Public House about a mile down the road. I suggest you use that.,0.2956521739130435,communication
1970,1971,a clockwork orange,telephone,communication,"Excuse me, missus, can you please help? There's been a terrible accident. Can I please use your telephone for an ambulance?",0.7804878048780488,communication
2000,2004,collateral,phone,communication,"Sure.  I'm starting an 800 hotline.  Caught part of your phone call.  And even if I hadn't, there's the dark pinstripe, Armani, elegant, not too hip, which rules out advertising, plus a top-of-the-line briefcase that you live out of, looks like Bottega...",0.2235294117647059,communication
2000,2004,collateral,phone,communication,"Could'a fooled me, the way you were hollering into that cell phone.",0.9104477611940298,communication
2000,2004,collateral,phone,communication,"...so, his description of Max the cabdriver matches the guy who walked out of Villa Rodeo.  That guy?  That guy is a cabbie.  And you're telling me this cabbie walks into a phone booth and emerges as a meat eater, assassin with heavy trigger time? What's he do, squeeze 'em in between fares?",0.5945017182130584,communication
2000,2004,collateral,phone,communication,"...got off the phone with his dispatcher.  What an asshole. Cabbie's name is Max Rilke, been driving that cab for ten years...",0.11904761904761904,communication
2000,2004,collateral,radio,communication,"Advance team, two men, stick to that goddamn cab, stay in radio contact, the rest of us follow in the van. Nobody moves until the entire team's in place...",0.3741935483870968,communication
2000,2004,collateral,phone,communication,"You couldn't pick up a phone?  I'm lying here, wondering if something horrible happened...",0.25555555555555554,communication
2000,2004,collateral,phone,communication,I just got off the phone with the cops.  They called to check you brought the cab in...,0.21839080459770116,communication
2000,2004,collateral,tv,communication,"...pie in the sky?  ""Someday my dream'll come...""  But one night you'll wake up and realize suddenly you're old.  It hasn't happened.  It never will.  Life just flipped on you.  Tomorrow became yesterday.  Then you'll bullshit yourself it was never gonna happen, anyway, and push it back in memory...and anesthetize yourself in a Barcalounger with daytime TV for the rest of your life...  Don't talk to me about murder.  You're <u>do-in</u>' yourself...in this yellow prison with steel-belted radials. Clocking in and out everyday...",0.6679174484052532,communication
1990,1997,conspiracy theory,phone,communication,You got to get out of here.  My cell phone's on.  Back in the truck.,0.5441176470588235,communication
1990,1997,conspiracy theory,computer,computational,I put an ad on a computer bulletin board.  I log on at the library so I can't be traced.,0.19318181818181818,computational
1990,1997,contact,machine,computational,So... there wasn't any clothes in the machine.  She was just sitting there on the floor with her ear pressed up against the Maytag. Listening.,0.2676056338028169,computational
1990,1997,contact,machine,computational,"Maybe they are.  Maybe this is all part of the package.  The building of the machine has demanded international cooperation on an unprecedented scale.  Maybe requiring us to come together in this way was, in effect, part of the plan.",0.33047210300429186,computational
1990,1997,contact,machine,computational,"... Two years is still a hell of a long time -- and as far as we can tell there aren't any provisions in the machine design for storing food, water, even air...",0.68125,computational
1990,1997,contact,signal,communication,You must have checked the signal for polarization modulation already...,0.36619718309859156,communication
1990,1997,contact,signal,communication,It's hardly yesterday; the signal's been traveling for over twenty-six years.  As for why...  I'm hoping your own expertise in decryption algorithms will help us find out -- to see if there's another message buried deeper in the signal.,0.11440677966101695,communication
1990,1997,contact,signal,communication,"Then why haven't you detected any signals?  If, as you claim, there have been thousands, millions of advanced civilizations out there for millions of years then why hasn't one signal gotten through?  It'll take a month or two for the paperwork to go through; you're welcome to stay until then.",0.6006825938566553,communication
1990,1997,contact,data,computational,Maybe it'll be at the end of the data when the message recycles.,0.515625,computational
1990,1997,contact,signal,communication,Analyzing signal polarization shifts.,0.2702702702702703,communication
1990,1997,contact,signal,communication,"Okay, let's just slow down.  Pull up the starfield signal origin.",0.7846153846153846,communication
1990,1997,contact,data,computational,"That's terrific, but there's one problem:  we don't have the means to receive all the data on our own.",0.8431372549019608,computational
1990,1997,contact,radio,communication,"Colonel Jarrod, I'd like a twenty mile radio-silent perimeter put around this installation immediately.",0.3786407766990291,communication
1990,1997,contact,network,computational,-- which we'll also need the network's help to receive and decode!,0.4393939393939394,computational
1990,1997,contact,radio,communication,"Big enough radio, I don't see why not.",0.2894736842105263,communication
1990,1997,contact,tv,communication,Wouldn't you if you saw Hitler on TV?  Come; I want to show you something.,0.4594594594594595,communication
1990,1997,contact,machine,computational,The gods sent us the machine because they took pity on us.,0.3620689655172414,computational
1990,1997,contact,machine,computational,A machine.  But a machine that does what?,0.04878048780487805,computational
1990,1997,contact,signal,communication,A page-break signal.  A period.,0.41935483870967744,communication
1990,1997,contact,data,computational,"Page after page of data -- over sixty-three thousand in all, if I'm not mistaken... and at the end of each...",0.1743119266055046,computational
1990,1997,contact,signal,communication,"I think it is your naivete I like best about you, Eleanor.  Oh, there'll be a worldwide protest, but we all knew it from the very beginning.  You Americans discovered the signal, you led the decryption effort.  The machine is being built on your home soil... Of course the passenger will be an American, chosen by Americans.  Anyway, it is what the whole world wants, no?  This is the big show. The sort you put on better than anyone.  It's good marketing.  It's good casting.  It's the American way.",0.342,communication
1990,1997,contact,machine,computational,"I think it is your naivete I like best about you, Eleanor.  Oh, there'll be a worldwide protest, but we all knew it from the very beginning.  You Americans discovered the signal, you led the decryption effort.  The machine is being built on your home soil... Of course the passenger will be an American, chosen by Americans.  Anyway, it is what the whole world wants, no?  This is the big show. The sort you put on better than anyone.  It's good marketing.  It's good casting.  It's the American way.",0.342,communication
1990,1997,contact,device,computational,"Perhaps.  But on the off-chance that it is a 'doomsday device' of some kind, I plan to be very far away from your lovely Texas when it is activated.",0.3716216216216216,computational
1990,1997,contact,machine,computational,"But the machine worked -- that's what I've been trying to tell everyone!  The tape -- it's all there, if they'd just look at...  ... the tape...",0.05555555555555555,computational
1990,1997,contact,radio,communication,It's beautiful but it does get a little lonely.  Sometimes I think the reason we build these things in such godforsaken places isn't to avoid excess radio traffic but because we're all such pathetic antisocial misfits... Speaking of which:  How're you getting on with the old man?,0.5321428571428571,communication
1990,1997,contact,computer,computational,It's too... elegant.  The degree of economy is extraordinary; it's really the next logical step... Even on Earth technology has always aspired to a condition of nature. D.N.A. outclasses any computer we can come up with; the human body is the most exquisitely designed machine imaginable.,0.6631944444444444,computational
